dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Costs,8,CEA_CDFAC_CreatedBy,nvarchar,200,0,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Costs,9,CEA_CDFAC_ModifiedDate,datetime,8,23,3,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Costs,10,CEA_CDFAC_ModifiedBy,nvarchar,200,0,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Costs,11,CEA_CDFAC_Enc_RisersCost,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Costs,12,CEA_CDFAC_Enc_CarcassingCost,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Costs,13,CEA_CDFAC_Enc_MainsWithinSiteCost,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Costs,14,CEA_CDFAC_Enc_MainsOutsideSiteCost,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Costs,15,CEA_CDFAC_Enc_MeterCost,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Costs,16,CEA_CDFAC_Enc_MeterFixingCost,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Costs,17,CEA_CDFAC_Enc_AnnualTotal,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Costs,18,CEA_CDFAC_Enc_AMRCost,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Costs,19,CEA_CDFAC_Enc_TotalCost,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Costs,20,CEA_CDFAC_Enc_BulkApplianceCost,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Residential_MargialCost,1,PC_PI_ProjectNo,nvarchar,100,0,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Residential_MargialCost,2,ProjectName,nvarchar,-1,0,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Residential_MargialCost,3,PC_PI_ProjectUID,nvarchar,100,0,0,0,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Residential_MargialCost,4,CEA_CD_CEADetailNumber,nvarchar,32,0,0,0,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Residential_MargialCost,5,CEA_CDFRMC_CreatedDate,datetime,8,23,3,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Residential_MargialCost,6,CEA_CDFRMC_CreatedBy,nvarchar,200,0,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Residential_MargialCost,7,CEA_CDFRMC_ModifiedDate,datetime,8,23,3,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Residential_MargialCost,8,CEA_CDFRMC_ModifiedBy,nvarchar,200,0,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Residential_MargialCost,9,CEA_CDFRMC_Enc_IRRWithBNCWA,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Residential_MargialCost,10,CEA_CDFRMC_Enc_PaybackYrFrmCommenceWithBNCWA,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Residential_MargialCost,11,CEA_CDFRMC_Enc_PaybackYrFrmCompletionWithBNCWA,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Residential_MargialCost,12,CEA_CDFRMC_Enc_NPVWithBNCWA,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Residential_MargialCost,13,CEA_CDFRMC_Enc_IRRWithoutBNCWA,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Residential_MargialCost,14,CEA_CDFRMC_Enc_PaybackFrmCommenceWithoutBNCWA,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Residential_MargialCost,15,CEA_CDFRMC_Enc_PaybackFrmCompletionWithoutBNCWA,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Residential_MargialCost,16,CEA_CDFRMC_Enc_NPVWithoutBNCWA,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Residential_MargialCost,17,CEA_CDFRMC_Enc_IRRWithBNCWoA,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Residential_MargialCost,18,CEA_CDFRMC_Enc_PaybackYrFrmCommenceWithBNCWoA,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Residential_MargialCost,19,CEA_CDFRMC_Enc_PaybackYrFrmCompletionWithBNCWoA,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Residential_MargialCost,20,CEA_CDFRMC_Enc_NPVWithBNCWoA,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Residential_MargialCost,21,CEA_CDFRMC_Enc_IRRWithoutBNCWoA,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Residential_MargialCost,22,CEA_CDFRMC_Enc_PaybackFrmCommenceWithoutBNCWoA,decimal,9,12,2,1,NULL
